testy,V1
4714,0,0.362450963381993
8273,1,0.385203719752568
5231,0,0.218477939026606
8939,1,0.218477939026606
8464,1,0.219183432433419
4046,0,0.218477939026606
5643,0,0.128334094647235
739,0,0.0648549880379055
7057,0,0.218477939026606
3596,0,0.0749084796597959
2117,0,0.0455422402851104
1752,0,0.369910911153674
4996,0,0.0648549880379055
5668,0,0.359970831391957
8158,1,0.392762628288364
3155,0,0.362450963381993
9489,1,0.330106821772976
6391,0,0.218477939026606
4474,0,0.391303455979306
6797,0,0.0103724211916113
8691,1,0.369910911153674
8269,1,0.392762628288364
8956,1,0.218477939026606
6517,0,0.348159623763997
3251,0,0.218477939026606
232,0,0.0455422402851104
1331,0,0.150835001652998
853,0,0.369910911153674
4471,0,0.281609765210063
1669,0,0.432346533773825
6421,0,0.0273309170092684
2318,0,0.218477939026606
3295,0,0.347224370419907
3559,0,0.219183432433419
7117,0,0.218477939026606
706,0,0.262614340601366
2872,0,0.392762628288364
4881,0,0.359970831391957
1245,0,0.262614340601366
8028,1,0.219183432433419
8188,1,0.338858813664101
1524,0,0.301602886847039
5723,0,0.347224370419907
7585,0,0.359970831391957
9999,1,0.392672948351708
3695,0,0.392672948351708
2261,0,0.282776539749761
7180,0,0.392672948351708
3909,0,0.218477939026606
8008,1,0.359970831391957
10177,1,0.150835001652998
7818,0,0.320998307281853
9637,1,0.241271858510316
8846,1,0.218477939026606
6841,0,0.348159623763997
2115,0,0.369234945265833
10051,1,0.219183432433419
6899,0,-0.016822082522376
8877,1,0.375329499514413
603,0,0.262614340601366
5589,0,0.219183432433419
4568,0,0.384140427008156
7792,0,0.0214678785298247
1347,0,0.219183432433419
7388,0,0.106383323698312
3258,0,0.218477939026606
8672,1,0.385203719752568
3174,0,0.218477939026606
6931,0,0.218477939026606
10315,1,0.106383323698312
4452,0,0.218477939026606
8205,1,0.334448397115893
8926,1,0.218477939026606
2080,0,0.218477939026606
10116,1,0.196518106154058
10455,1,0.241271858510316
2864,0,0.218477939026606
1716,0,0.150835001652998
8528,1,0.173656260810694
1888,0,0.392672948351708
9261,1,0.0648549880379055
1895,0,0.218477939026606
6606,0,0.217391280014627
8668,1,0.318869834132348
4174,0,0.150835001652998
4022,0,0.0648549880379055
5918,0,0.106383323698312
8367,1,0.391451896123562
3757,0,0.262614340601366
8038,1,0.375329499514413
380,0,0.282776539749761
9006,1,0.262614340601366
9355,1,0.338858813664101
10018,1,0.173656260810694
9967,1,0.301602886847039
2184,0,0.150835001652998
6739,0,0.391451896123562
9262,1,0.388776998016399
571,0,0.391451896123562
9231,1,0.391303455979306
4060,0,0.301602886847039
6632,0,0.241271858510316
2140,0,0.217391280014627
8155,1,0.262614340601366
2932,0,-0.0180407285964201
9132,1,0.241271858510316
7152,0,0.334448397115893
970,0,0.377938480938031
4591,0,0.0947805470151991
3897,0,0.377938480938031
7708,0,0.375329499514413
4195,0,0.0851734830441027
1973,0,0.218477939026606
9936,1,0.348159623763997
4421,0,-0.00492831094845622
7559,0,0.216877445860629
6319,0,0.218477939026606
8202,1,0.369910911153674
5350,0,0.173656260810694
6294,0,0.384140427008156
1771,0,0.0103724211916113
8766,1,0.38862097713987
6824,0,0.348159623763997
2470,0,0.218477939026606
2995,0,0.369910911153674
8697,1,0.218477939026606
5658,0,0.241271858510316
388,0,0.218477939026606
7485,0,0.375329499514413
5532,0,0.218477939026606
7332,0,0.0542953150487138
84,0,0.128334094647235
7690,0,0.334448397115893
8324,1,0.218477939026606
9149,1,0.392672948351708
5184,0,0.0455422402851104
5409,0,0.362450963381993
3260,0,0.369910911153674
7052,0,-0.0180407285964201
4118,0,0.106383323698312
1254,0,0.348159623763997
4043,0,0.0648549880379055
1075,0,0.392672948351708
4980,0,0.359970831391957
2334,0,0.359970831391957
6292,0,0.128334094647235
2013,0,0.271215740992221
3208,0,0.218477939026606
10001,1,0.218477939026606
4668,0,0.355096113779038
613,0,0.369910911153674
8238,1,0.377938480938031
4298,0,0.369910911153674
5216,0,0.219183432433419
2209,0,0.282776539749761
8858,1,0.334448397115893
1175,0,0.369910911153674
5734,0,0.150835001652998
10147,1,0.218477939026606
8522,1,0.388776998016399
2351,0,0.375329499514413
6196,0,-0.0180407285964201
4186,0,0.0648549880379055
1298,0,0.196518106154058
159,0,0.282776539749761
8890,1,0.369234945265833
10259,1,0.362450963381993
4557,0,0.392672948351708
3993,0,0.0273309170092684
5166,0,0.241271858510316
6362,0,0.218477939026606
7493,0,0.31153330754114
5185,0,0.391303455979306
2841,0,0.159905970065755
662,0,0.262614340601366
6459,0,0.301602886847039
1896,0,0.260636225025576
5832,0,0.391451896123562
400,0,0.219183432433419
9749,1,0.337753102802644
9105,1,0.196518106154058
3776,0,0.348159623763997
9422,1,0.392762628288364
6327,0,0.218477939026606
9624,1,0.218477939026606
7852,0,0.218477939026606
8167,1,0.218477939026606
2797,0,0.369910911153674
2395,0,0.359970831391957
9982,1,0.348159623763997
936,0,0.196518106154058
986,0,0.0103724211916113
803,0,0.0455422402851104
4240,0,0.0851734830441027
6862,0,0.348159623763997
4263,0,-0.00492831094845622
6365,0,0.384140427008156
6740,0,0.227988357266809
1828,0,0.302749079258397
9067,1,0.391451896123562
8502,1,0.218477939026606
5417,0,-0.00492831094845622
9613,1,0.384140427008156
1436,0,0.301602886847039
